name,verbatim_name,verbatimLocality,decimalLatitude,decimalLongitude,place,date,usageKey,acceptedUsageKey,scientificName,rank,status,confidence,matchType,kingdom,phylum,order,family,genus,species,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,synonym,class,occurrenceID,basisOfRecord,occurrenceStatus,year,month,day,InstitutionID,InstitutionCode,geodeticDatum,continent,country,countryCode,locationID
Vaccinium uliginosum L. var. microphylla Lange.,Vaccinium uliginosum L. var. microphylla Lange.,Soppbukt,74.1545727187855,-21.5238224543617,date2,1930-07-28T00:00:00Z,6711464,4172817,Vaccinium uliginosum var. microphyllum (Herder) Lange,VARIETY,SYNONYM,98,FUZZY,Plantae,Tracheophyta,Ericales,Ericaceae,Vaccinium,Vaccinium gaultherioides,6,7707728,220,1353,2505,2882813,4172817,TRUE,Magnoliopsida,urn:vpferl:7db4f7f6a01d90c851cd5214ae89f75e,HumanObservation,presence,1930,7,28,https://ror.org/0342y5q78,GINR,wgs84,NORTH_AMERICA,Greenland,GL,TDWG:GNL-OO
Vaccinium uliginosum L. var. microphylla Lange.,Vaccinium uliginosum L. var. microphylla Lange.,At Reve,74.3232971146432,-21.8551961226729,date1,1930-07-23T00:00:00Z,6711464,4172817,Vaccinium uliginosum var. microphyllum (Herder) Lange,VARIETY,SYNONYM,98,FUZZY,Plantae,Tracheophyta,Ericales,Ericaceae,Vaccinium,Vaccinium gaultherioides,6,7707728,220,1353,2505,2882813,4172817,TRUE,Magnoliopsida,urn:vpferl:a9b5ea54109afcad94c0864b435021d0,HumanObservation,presence,1930,7,23,https://ror.org/0342y5q78,GINR,wgs84,NORTH_AMERICA,Greenland,GL,TDWG:GNL-OO
Vaccinium uliginosum L. var. microphylla Lange.,Vaccinium uliginosum L. var. microphylla Lange.,Revet,74.3627103444094,-21.8616900910217,date1,1930-07-22T00:00:00Z,6711464,4172817,Vaccinium uliginosum var. microphyllum (Herder) Lange,VARIETY,SYNONYM,98,FUZZY,Plantae,Tracheophyta,Ericales,Ericaceae,Vaccinium,Vaccinium gaultherioides,6,7707728,220,1353,2505,2882813,4172817,TRUE,Magnoliopsida,urn:vpferl:3a42af9aa956f303f28243f9a23ad5f7,HumanObservation,presence,1930,7,22,https://ror.org/0342y5q78,GINR,wgs84,NORTH_AMERICA,Greenland,GL,TDWG:GNL-OO
Vaccinium uliginosum L. var. microphylla Lange.,Vaccinium uliginosum L. var. microphylla Lange.,Kapp Herschel,74.2437098483714,-19.6842308924801,date1,1929-07-29T00:00:00Z,6711464,4172817,Vaccinium uliginosum var. microphyllum (Herder) Lange,VARIETY,SYNONYM,98,FUZZY,Plantae,Tracheophyta,Ericales,Ericaceae,Vaccinium,Vaccinium gaultherioides,6,7707728,220,1353,2505,2882813,4172817,TRUE,Magnoliopsida,urn:vpferl:32a330527d2137c3b9a5e73f2d0d0cd6,HumanObservation,presence,1929,7,29,https://ror.org/0342y5q78,GINR,wgs84,NORTH_AMERICA,Greenland,GL,TDWG:GNL-OO
Vaccinium uliginosum L. var. microphylla Lange.,Vaccinium uliginosum L. var. microphylla Lange.,Kapp Herschel,74.2437098483714,-19.6842308924801,date2,1929-07-30T00:00:00Z,6711464,4172817,Vaccinium uliginosum var. microphyllum (Herder) Lange,VARIETY,SYNONYM,98,FUZZY,Plantae,Tracheophyta,Ericales,Ericaceae,Vaccinium,Vaccinium gaultherioides,6,7707728,220,1353,2505,2882813,4172817,TRUE,Magnoliopsida,urn:vpferl:a2da956cf5d2924b14bf81a467727701,HumanObservation,presence,1929,7,30,https://ror.org/0342y5q78,GINR,wgs84,NORTH_AMERICA,Greenland,GL,TDWG:GNL-OO
Vaccinium uliginosum L. var. microphylla Lange.,Vaccinium uliginosum L. var. microphylla Lange.,Kapp Herschel,74.2437098483714,-19.6842308924801,date3,1930-07-17T00:00:00Z,6711464,4172817,Vaccinium uliginosum var. microphyllum (Herder) Lange,VARIETY,SYNONYM,98,FUZZY,Plantae,Tracheophyta,Ericales,Ericaceae,Vaccinium,Vaccinium gaultherioides,6,7707728,220,1353,2505,2882813,4172817,TRUE,Magnoliopsida,urn:vpferl:6cc4917a76bf7a06f6429efcaf9a50ec,HumanObservation,presence,1930,7,17,https://ror.org/0342y5q78,GINR,wgs84,NORTH_AMERICA,Greenland,GL,TDWG:GNL-OO
Vaccinium uliginosum L. var. microphylla Lange.,Vaccinium uliginosum L. var. microphylla Lange.,Kapp Herschel,74.2437098483714,-19.6842308924801,date4,1930-07-18T00:00:00Z,6711464,4172817,Vaccinium uliginosum var. microphyllum (Herder) Lange,VARIETY,SYNONYM,98,FUZZY,Plantae,Tracheophyta,Ericales,Ericaceae,Vaccinium,Vaccinium gaultherioides,6,7707728,220,1353,2505,2882813,4172817,TRUE,Magnoliopsida,urn:vpferl:d449cfc21823f9dcc33a089f246cbddf,HumanObservation,presence,1930,7,18,https://ror.org/0342y5q78,GINR,wgs84,NORTH_AMERICA,Greenland,GL,TDWG:GNL-OO
Vaccinium uliginosum L. var. microphylla Lange.,Vaccinium uliginosum L. var. microphylla Lange.,Kapp Herschel,74.2437098483714,-19.6842308924801,date5,1930-07-19T00:00:00Z,6711464,4172817,Vaccinium uliginosum var. microphyllum (Herder) Lange,VARIETY,SYNONYM,98,FUZZY,Plantae,Tracheophyta,Ericales,Ericaceae,Vaccinium,Vaccinium gaultherioides,6,7707728,220,1353,2505,2882813,4172817,TRUE,Magnoliopsida,urn:vpferl:8f157ff4f49751c422b67c5f656faefc,HumanObservation,presence,1930,7,19,https://ror.org/0342y5q78,GINR,wgs84,NORTH_AMERICA,Greenland,GL,TDWG:GNL-OO
Vaccinium uliginosum L. var. microphylla Lange.,Vaccinium uliginosum L. var. microphylla Lange.,Kapp Herschel,74.2437098483714,-19.6842308924801,date6,1930-07-21T00:00:00Z,6711464,4172817,Vaccinium uliginosum var. microphyllum (Herder) Lange,VARIETY,SYNONYM,98,FUZZY,Plantae,Tracheophyta,Ericales,Ericaceae,Vaccinium,Vaccinium gaultherioides,6,7707728,220,1353,2505,2882813,4172817,TRUE,Magnoliopsida,urn:vpferl:47384fec99ab0d9cbd5f69d2cc4b7c82,HumanObservation,presence,1930,7,21,https://ror.org/0342y5q78,GINR,wgs84,NORTH_AMERICA,Greenland,GL,TDWG:GNL-OO
Empetrum hermaphroditum (Lge.) Hagerup.,Empetrum hermaphroditum (Lge.) Hagerup.,Antarctichamna,72.0185393852121,-23.0546141666577,date1,1930-08-11T00:00:00Z,6387994,NA,Empetrum hermaphroditum Hagerup,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Ericales,Ericaceae,Empetrum,Empetrum hermaphroditum,6,7707728,220,1353,2505,2888367,6387994,FALSE,Magnoliopsida,urn:vpferl:32da3decaff1a9bc1af4756a09a35a88,HumanObservation,presence,1930,8,11,https://ror.org/0342y5q78,GINR,wgs84,NORTH_AMERICA,Greenland,GL,TDWG:GNL-OO
Empetrum hermaphroditum (Lge.) Hagerup.,Empetrum hermaphroditum (Lge.) Hagerup.,Kapp Petersen,72.4168450055533,-24.5718994042612,date1,1930-08-09T00:00:00Z,6387994,NA,Empetrum hermaphroditum Hagerup,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Ericales,Ericaceae,Empetrum,Empetrum hermaphroditum,6,7707728,220,1353,2505,2888367,6387994,FALSE,Magnoliopsida,urn:vpferl:703b2388eef8675aba7096de0ff48f02,HumanObservation,presence,1930,8,9,https://ror.org/0342y5q78,GINR,wgs84,NORTH_AMERICA,Greenland,GL,TDWG:GNL-OO
Empetrum hermaphroditum (Lge.) Hagerup.,Empetrum hermaphroditum (Lge.) Hagerup.,Holmvika,72.5078737819493,-24.0006877034132,date1,1929-08-11T00:00:00Z,6387994,NA,Empetrum hermaphroditum Hagerup,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Ericales,Ericaceae,Empetrum,Empetrum hermaphroditum,6,7707728,220,1353,2505,2888367,6387994,FALSE,Magnoliopsida,urn:vpferl:50a2e25c21de7b15d8590e9fa0b23956,HumanObservation,presence,1929,8,11,https://ror.org/0342y5q78,GINR,wgs84,NORTH_AMERICA,Greenland,GL,TDWG:GNL-OO
Empetrum hermaphroditum (Lge.) Hagerup.,Empetrum hermaphroditum (Lge.) Hagerup.,Veganeset,72.8348822643402,-23.1666758557105,date1,1929-08-07T00:00:00Z,6387994,NA,Empetrum hermaphroditum Hagerup,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Ericales,Ericaceae,Empetrum,Empetrum hermaphroditum,6,7707728,220,1353,2505,2888367,6387994,FALSE,Magnoliopsida,urn:vpferl:23a138af586cbc26128de372b19858ab,HumanObservation,presence,1929,8,7,https://ror.org/0342y5q78,GINR,wgs84,NORTH_AMERICA,Greenland,GL,TDWG:GNL-OO
Empetrum hermaphroditum (Lge.) Hagerup.,Empetrum hermaphroditum (Lge.) Hagerup.,Husbukt,72.8476155925744,-22.9464860300615,date1,1929-08-08T00:00:00Z,6387994,NA,Empetrum hermaphroditum Hagerup,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Ericales,Ericaceae,Empetrum,Empetrum hermaphroditum,6,7707728,220,1353,2505,2888367,6387994,FALSE,Magnoliopsida,urn:vpferl:95385cdfd72863b2d5a0a42f916c39e6,HumanObservation,presence,1929,8,8,https://ror.org/0342y5q78,GINR,wgs84,NORTH_AMERICA,Greenland,GL,TDWG:GNL-OO
Empetrum hermaphroditum (Lge.) Hagerup.,Empetrum hermaphroditum (Lge.) Hagerup.,Husbukt,72.8476155925744,-22.9464860300615,date2,1929-08-09T00:00:00Z,6387994,NA,Empetrum hermaphroditum Hagerup,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Ericales,Ericaceae,Empetrum,Empetrum hermaphroditum,6,7707728,220,1353,2505,2888367,6387994,FALSE,Magnoliopsida,urn:vpferl:e584cdcef29e7b3502e1e9cee12537cc,HumanObservation,presence,1929,8,9,https://ror.org/0342y5q78,GINR,wgs84,NORTH_AMERICA,Greenland,GL,TDWG:GNL-OO
Empetrum hermaphroditum (Lge.) Hagerup.,Empetrum hermaphroditum (Lge.) Hagerup.,Husbukt,72.8476155925744,-22.9464860300615,date3,1929-08-10T00:00:00Z,6387994,NA,Empetrum hermaphroditum Hagerup,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Ericales,Ericaceae,Empetrum,Empetrum hermaphroditum,6,7707728,220,1353,2505,2888367,6387994,FALSE,Magnoliopsida,urn:vpferl:4bc05b2425ad61ffc9470280328ffd9c,HumanObservation,presence,1929,8,10,https://ror.org/0342y5q78,GINR,wgs84,NORTH_AMERICA,Greenland,GL,TDWG:GNL-OO
Empetrum hermaphroditum (Lge.) Hagerup.,Empetrum hermaphroditum (Lge.) Hagerup.,Husbukt,72.8476155925744,-22.9464860300615,date4,1930-08-15T00:00:00Z,6387994,NA,Empetrum hermaphroditum Hagerup,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Ericales,Ericaceae,Empetrum,Empetrum hermaphroditum,6,7707728,220,1353,2505,2888367,6387994,FALSE,Magnoliopsida,urn:vpferl:c802935a5a5c8cfea7c1fe0e3da1a6fd,HumanObservation,presence,1930,8,15,https://ror.org/0342y5q78,GINR,wgs84,NORTH_AMERICA,Greenland,GL,TDWG:GNL-OO
Empetrum hermaphroditum (Lge.) Hagerup.,Empetrum hermaphroditum (Lge.) Hagerup.,5 kilometres west of Husbukt,72.8616330771541,-23.0874352624784,date1,1930-08-16T00:00:00Z,6387994,NA,Empetrum hermaphroditum Hagerup,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Ericales,Ericaceae,Empetrum,Empetrum hermaphroditum,6,7707728,220,1353,2505,2888367,6387994,FALSE,Magnoliopsida,urn:vpferl:5e096178c70666bf52efb0c769b69a36,HumanObservation,presence,1930,8,16,https://ror.org/0342y5q78,GINR,wgs84,NORTH_AMERICA,Greenland,GL,TDWG:GNL-OO
Empetrum hermaphroditum (Lge.) Hagerup.,Empetrum hermaphroditum (Lge.) Hagerup.,15 kilometres west of Husbukt,72.8783842853397,-23.3870102993493,date1,1930-08-17T00:00:00Z,6387994,NA,Empetrum hermaphroditum Hagerup,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Ericales,Ericaceae,Empetrum,Empetrum hermaphroditum,6,7707728,220,1353,2505,2888367,6387994,FALSE,Magnoliopsida,urn:vpferl:9931d0a6ed54c64d8199180644c79231,HumanObservation,presence,1930,8,17,https://ror.org/0342y5q78,GINR,wgs84,NORTH_AMERICA,Greenland,GL,TDWG:GNL-OO
Empetrum hermaphroditum (Lge.) Hagerup.,Empetrum hermaphroditum (Lge.) Hagerup.,Sanddale,73.0155381155122,-23.7615879834466,date1,1930-08-18T00:00:00Z,6387994,NA,Empetrum hermaphroditum Hagerup,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Ericales,Ericaceae,Empetrum,Empetrum hermaphroditum,6,7707728,220,1353,2505,2888367,6387994,FALSE,Magnoliopsida,urn:vpferl:882286ea80b28b12d7dd0dfaf65b673a,HumanObservation,presence,1930,8,18,https://ror.org/0342y5q78,GINR,wgs84,NORTH_AMERICA,Greenland,GL,TDWG:GNL-OO
Empetrum hermaphroditum (Lge.) Hagerup.,Empetrum hermaphroditum (Lge.) Hagerup.,5 kilometres west of Robertson 0ya,73.0644336712976,-23.2205693216455,date1,1930-08-19T00:00:00Z,6387994,NA,Empetrum hermaphroditum Hagerup,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Ericales,Ericaceae,Empetrum,Empetrum hermaphroditum,6,7707728,220,1353,2505,2888367,6387994,FALSE,Magnoliopsida,urn:vpferl:2dc246707341e01114ef2178021bf372,HumanObservation,presence,1930,8,19,https://ror.org/0342y5q78,GINR,wgs84,NORTH_AMERICA,Greenland,GL,TDWG:GNL-OO
Empetrum hermaphroditum (Lge.) Hagerup.,Empetrum hermaphroditum (Lge.) Hagerup.,Kapp Humboldt,73.0956513590331,-23.0158721409927,date1,1929-08-03T00:00:00Z,6387994,NA,Empetrum hermaphroditum Hagerup,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Ericales,Ericaceae,Empetrum,Empetrum hermaphroditum,6,7707728,220,1353,2505,2888367,6387994,FALSE,Magnoliopsida,urn:vpferl:078b6d5dc25e45acce8f45e7c589ea2a,HumanObservation,presence,1929,8,3,https://ror.org/0342y5q78,GINR,wgs84,NORTH_AMERICA,Greenland,GL,TDWG:GNL-OO
Empetrum hermaphroditum (Lge.) Hagerup.,Empetrum hermaphroditum (Lge.) Hagerup.,Kapp Humboldt,73.0956513590331,-23.0158721409927,date2,1929-08-04T00:00:00Z,6387994,NA,Empetrum hermaphroditum Hagerup,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Ericales,Ericaceae,Empetrum,Empetrum hermaphroditum,6,7707728,220,1353,2505,2888367,6387994,FALSE,Magnoliopsida,urn:vpferl:7d010358cc40f6ed0b56a667708e4dfa,HumanObservation,presence,1929,8,4,https://ror.org/0342y5q78,GINR,wgs84,NORTH_AMERICA,Greenland,GL,TDWG:GNL-OO
Empetrum hermaphroditum (Lge.) Hagerup.,Empetrum hermaphroditum (Lge.) Hagerup.,Kapp Humboldt,73.0956513590331,-23.0158721409927,date3,1929-08-05T00:00:00Z,6387994,NA,Empetrum hermaphroditum Hagerup,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Ericales,Ericaceae,Empetrum,Empetrum hermaphroditum,6,7707728,220,1353,2505,2888367,6387994,FALSE,Magnoliopsida,urn:vpferl:3ef80c423ac3c0b72d412023ad6e0629,HumanObservation,presence,1929,8,5,https://ror.org/0342y5q78,GINR,wgs84,NORTH_AMERICA,Greenland,GL,TDWG:GNL-OO
Empetrum hermaphroditum (Lge.) Hagerup.,Empetrum hermaphroditum (Lge.) Hagerup.,Kapp Humboldt,73.0956513590331,-23.0158721409927,date4,1930-08-03T00:00:00Z,6387994,NA,Empetrum hermaphroditum Hagerup,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Ericales,Ericaceae,Empetrum,Empetrum hermaphroditum,6,7707728,220,1353,2505,2888367,6387994,FALSE,Magnoliopsida,urn:vpferl:ea7ca2c2e216163ef092279a57bd1558,HumanObservation,presence,1930,8,3,https://ror.org/0342y5q78,GINR,wgs84,NORTH_AMERICA,Greenland,GL,TDWG:GNL-OO
Empetrum hermaphroditum (Lge.) Hagerup.,Empetrum hermaphroditum (Lge.) Hagerup.,Kapp Graah,73.229859441085,-23.4065547127154,date1,1929-08-17T00:00:00Z,6387994,NA,Empetrum hermaphroditum Hagerup,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Ericales,Ericaceae,Empetrum,Empetrum hermaphroditum,6,7707728,220,1353,2505,2888367,6387994,FALSE,Magnoliopsida,urn:vpferl:d6599f8469ccf40a3d2a7290fafb5220,HumanObservation,presence,1929,8,17,https://ror.org/0342y5q78,GINR,wgs84,NORTH_AMERICA,Greenland,GL,TDWG:GNL-OO
Empetrum hermaphroditum (Lge.) Hagerup.,Empetrum hermaphroditum (Lge.) Hagerup.,Vargbukt,73.3309515654897,-25.2799994211508,date1,1929-08-14T00:00:00Z,6387994,NA,Empetrum hermaphroditum Hagerup,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Ericales,Ericaceae,Empetrum,Empetrum hermaphroditum,6,7707728,220,1353,2505,2888367,6387994,FALSE,Magnoliopsida,urn:vpferl:bfec2a2654148baff227dae7e984963b,HumanObservation,presence,1929,8,14,https://ror.org/0342y5q78,GINR,wgs84,NORTH_AMERICA,Greenland,GL,TDWG:GNL-OO
Empetrum hermaphroditum (Lge.) Hagerup.,Empetrum hermaphroditum (Lge.) Hagerup.,Vargbukt,73.3309515654897,-25.2799994211508,date2,1929-08-15T00:00:00Z,6387994,NA,Empetrum hermaphroditum Hagerup,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Ericales,Ericaceae,Empetrum,Empetrum hermaphroditum,6,7707728,220,1353,2505,2888367,6387994,FALSE,Magnoliopsida,urn:vpferl:568a4509058dc244fea001b6b671b5ca,HumanObservation,presence,1929,8,15,https://ror.org/0342y5q78,GINR,wgs84,NORTH_AMERICA,Greenland,GL,TDWG:GNL-OO
Empetrum hermaphroditum (Lge.) Hagerup.,Empetrum hermaphroditum (Lge.) Hagerup.,"Röhssfjordsundet, S. side",72.7061234832469,-26.8042700466174,date1,1930-08-14T00:00:00Z,6387994,NA,Empetrum hermaphroditum Hagerup,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Ericales,Ericaceae,Empetrum,Empetrum hermaphroditum,6,7707728,220,1353,2505,2888367,6387994,FALSE,Magnoliopsida,urn:vpferl:4fbf75f0948368d77327f7c6770a3379,HumanObservation,presence,1930,8,14,https://ror.org/0342y5q78,GINR,wgs84,NORTH_AMERICA,Greenland,GL,TDWG:GNL-OO
Empetrum hermaphroditum (Lge.) Hagerup.,Empetrum hermaphroditum (Lge.) Hagerup.,"Röhssfjordsundet, N. side",72.679641344007507,-27.1464489022431,date1,1930-08-14T00:00:00Z,6387994,NA,Empetrum hermaphroditum Hagerup,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Ericales,Ericaceae,Empetrum,Empetrum hermaphroditum,6,7707728,220,1353,2505,2888367,6387994,FALSE,Magnoliopsida,urn:vpferl:3abdf80f1863f6cf3804f79686fa517d,HumanObservation,presence,1930,8,14,https://ror.org/0342y5q78,GINR,wgs84,NORTH_AMERICA,Greenland,GL,TDWG:GNL-OO
Empetrum hermaphroditum (Lge.) Hagerup.,Empetrum hermaphroditum (Lge.) Hagerup.,"Dicksonfjorden, N. side, about 3 km from the head",72.8252259205405,-27.3458553968876,date1,1930-08-13T00:00:00Z,6387994,NA,Empetrum hermaphroditum Hagerup,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Ericales,Ericaceae,Empetrum,Empetrum hermaphroditum,6,7707728,220,1353,2505,2888367,6387994,FALSE,Magnoliopsida,urn:vpferl:e82570852ab9da5bbabf2a2039e1e5f3,HumanObservation,presence,1930,8,13,https://ror.org/0342y5q78,GINR,wgs84,NORTH_AMERICA,Greenland,GL,TDWG:GNL-OO
Empetrum hermaphroditum (Lge.) Hagerup.,Empetrum hermaphroditum (Lge.) Hagerup.,"Kjerulffjorden, the mouth, East sid",73.0971606639413,-27.3039944481538,date1,1929-08-13T00:00:00Z,6387994,NA,Empetrum hermaphroditum Hagerup,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Ericales,Ericaceae,Empetrum,Empetrum hermaphroditum,6,7707728,220,1353,2505,2888367,6387994,FALSE,Magnoliopsida,urn:vpferl:dd06e43bccae1e65b9a037d6cf9641a9,HumanObservation,presence,1929,8,13,https://ror.org/0342y5q78,GINR,wgs84,NORTH_AMERICA,Greenland,GL,TDWG:GNL-OO
Empetrum hermaphroditum (Lge.) Hagerup.,Empetrum hermaphroditum (Lge.) Hagerup.,Reinbukt,73.3496501647148,-26.4664204238459,date1,1929-08-14T00:00:00Z,6387994,NA,Empetrum hermaphroditum Hagerup,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Ericales,Ericaceae,Empetrum,Empetrum hermaphroditum,6,7707728,220,1353,2505,2888367,6387994,FALSE,Magnoliopsida,urn:vpferl:8ec2cb80e11b1e50f2101cd50d977a27,HumanObservation,presence,1929,8,14,https://ror.org/0342y5q78,GINR,wgs84,NORTH_AMERICA,Greenland,GL,TDWG:GNL-OO
Empetrum hermaphroditum (Lge.) Hagerup.,Empetrum hermaphroditum (Lge.) Hagerup.,Hoelsbu,73.7011350741129,-23.4237506787874,date1,1930-08-04T00:00:00Z,6387994,NA,Empetrum hermaphroditum Hagerup,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Ericales,Ericaceae,Empetrum,Empetrum hermaphroditum,6,7707728,220,1353,2505,2888367,6387994,FALSE,Magnoliopsida,urn:vpferl:9da07c752a8181ce19618759949c94a5,HumanObservation,presence,1930,8,4,https://ror.org/0342y5q78,GINR,wgs84,NORTH_AMERICA,Greenland,GL,TDWG:GNL-OO
Empetrum hermaphroditum (Lge.) Hagerup.,Empetrum hermaphroditum (Lge.) Hagerup.,Ankerplassen,73.6082820386396,-22.4723543510409,date1,1929-08-18T00:00:00Z,6387994,NA,Empetrum hermaphroditum Hagerup,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Ericales,Ericaceae,Empetrum,Empetrum hermaphroditum,6,7707728,220,1353,2505,2888367,6387994,FALSE,Magnoliopsida,urn:vpferl:cf472e07281f1ee03ee5cb673ec7ff7f,HumanObservation,presence,1929,8,18,https://ror.org/0342y5q78,GINR,wgs84,NORTH_AMERICA,Greenland,GL,TDWG:GNL-OO
Empetrum hermaphroditum (Lge.) Hagerup.,Empetrum hermaphroditum (Lge.) Hagerup.,Ankerplassen,73.6082820386396,-22.4723543510409,date2,1930-08-06T00:00:00Z,6387994,NA,Empetrum hermaphroditum Hagerup,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Ericales,Ericaceae,Empetrum,Empetrum hermaphroditum,6,7707728,220,1353,2505,2888367,6387994,FALSE,Magnoliopsida,urn:vpferl:f1687a55e51636263e0e2cb4af9244f2,HumanObservation,presence,1930,8,6,https://ror.org/0342y5q78,GINR,wgs84,NORTH_AMERICA,Greenland,GL,TDWG:GNL-OO
Empetrum hermaphroditum (Lge.) Hagerup.,Empetrum hermaphroditum (Lge.) Hagerup.,Soppbukt,74.1545727187855,-21.5238224543617,date1,1930-07-27T00:00:00Z,6387994,NA,Empetrum hermaphroditum Hagerup,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Ericales,Ericaceae,Empetrum,Empetrum hermaphroditum,6,7707728,220,1353,2505,2888367,6387994,FALSE,Magnoliopsida,urn:vpferl:404a7789c773e76c33fc07ad74bea689,HumanObservation,presence,1930,7,27,https://ror.org/0342y5q78,GINR,wgs84,NORTH_AMERICA,Greenland,GL,TDWG:GNL-OO
Empetrum hermaphroditum (Lge.) Hagerup.,Empetrum hermaphroditum (Lge.) Hagerup.,Soppbukt,74.1545727187855,-21.5238224543617,date2,1930-07-28T00:00:00Z,6387994,NA,Empetrum hermaphroditum Hagerup,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Ericales,Ericaceae,Empetrum,Empetrum hermaphroditum,6,7707728,220,1353,2505,2888367,6387994,FALSE,Magnoliopsida,urn:vpferl:6919e3084cd46a721501f71a63abfd56,HumanObservation,presence,1930,7,28,https://ror.org/0342y5q78,GINR,wgs84,NORTH_AMERICA,Greenland,GL,TDWG:GNL-OO
Empetrum hermaphroditum (Lge.) Hagerup.,Empetrum hermaphroditum (Lge.) Hagerup.,At Reve,74.3232971146432,-21.8551961226729,date1,1930-07-23T00:00:00Z,6387994,NA,Empetrum hermaphroditum Hagerup,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Ericales,Ericaceae,Empetrum,Empetrum hermaphroditum,6,7707728,220,1353,2505,2888367,6387994,FALSE,Magnoliopsida,urn:vpferl:38f419ae9e1b30301465c0909baa525a,HumanObservation,presence,1930,7,23,https://ror.org/0342y5q78,GINR,wgs84,NORTH_AMERICA,Greenland,GL,TDWG:GNL-OO
Empetrum hermaphroditum (Lge.) Hagerup.,Empetrum hermaphroditum (Lge.) Hagerup.,Revet,74.3627103444094,-21.8616900910217,date1,1930-07-22T00:00:00Z,6387994,NA,Empetrum hermaphroditum Hagerup,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Ericales,Ericaceae,Empetrum,Empetrum hermaphroditum,6,7707728,220,1353,2505,2888367,6387994,FALSE,Magnoliopsida,urn:vpferl:757c3bb088321d0d348f185bd15e21eb,HumanObservation,presence,1930,7,22,https://ror.org/0342y5q78,GINR,wgs84,NORTH_AMERICA,Greenland,GL,TDWG:GNL-OO
Empetrum hermaphroditum (Lge.) Hagerup.,Empetrum hermaphroditum (Lge.) Hagerup.,Kapp Herschel,74.2437098483714,-19.6842308924801,date1,1929-07-29T00:00:00Z,6387994,NA,Empetrum hermaphroditum Hagerup,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Ericales,Ericaceae,Empetrum,Empetrum hermaphroditum,6,7707728,220,1353,2505,2888367,6387994,FALSE,Magnoliopsida,urn:vpferl:02e5c501975164973174d32eb81c97a0,HumanObservation,presence,1929,7,29,https://ror.org/0342y5q78,GINR,wgs84,NORTH_AMERICA,Greenland,GL,TDWG:GNL-OO
Empetrum hermaphroditum (Lge.) Hagerup.,Empetrum hermaphroditum (Lge.) Hagerup.,Kapp Herschel,74.2437098483714,-19.6842308924801,date2,1929-07-30T00:00:00Z,6387994,NA,Empetrum hermaphroditum Hagerup,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Ericales,Ericaceae,Empetrum,Empetrum hermaphroditum,6,7707728,220,1353,2505,2888367,6387994,FALSE,Magnoliopsida,urn:vpferl:394f578da553769dc74fe962a1ad1883,HumanObservation,presence,1929,7,30,https://ror.org/0342y5q78,GINR,wgs84,NORTH_AMERICA,Greenland,GL,TDWG:GNL-OO
