name,verbatim_name,location_name,lat,lon,place,date,usageKey,acceptedUsageKey,scientificName,rank,status,confidence,matchType,kingdom,phylum,order,family,genus,species,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,synonym,class,occurrenceID,basisOfRecord,occurrenceStatus,verbatimLocality,decimalLatitude,decimalLongitude
Polygonum viviparum L.,Polygonum viviparum L.,Husbukt,72.8476155925744,-22.9464860300615,date2,1929-08-09T00:00:00Z,8105860,2889299,Polygonum viviparum L.,SPECIES,SYNONYM,100,EXACT,Plantae,Tracheophyta,Caryophyllales,Polygonaceae,Bistorta,Bistorta vivipara,6,7707728,220,422,2416,8148051,2889299,TRUE,Magnoliopsida,urn:vpferl:e44f6d869ffce4f2f2cb056387eb157a,HumanObservation,presence,Husbukt,72.8476155925744,-22.9464860300615
Polygonum viviparum L.,Polygonum viviparum L.,Husbukt,72.8476155925744,-22.9464860300615,date3,1929-08-10T00:00:00Z,8105860,2889299,Polygonum viviparum L.,SPECIES,SYNONYM,100,EXACT,Plantae,Tracheophyta,Caryophyllales,Polygonaceae,Bistorta,Bistorta vivipara,6,7707728,220,422,2416,8148051,2889299,TRUE,Magnoliopsida,urn:vpferl:21068b1f87f97f1c403462aa71ae59b9,HumanObservation,presence,Husbukt,72.8476155925744,-22.9464860300615
Polygonum viviparum L.,Polygonum viviparum L.,Husbukt,72.8476155925744,-22.9464860300615,date4,1930-08-15T00:00:00Z,8105860,2889299,Polygonum viviparum L.,SPECIES,SYNONYM,100,EXACT,Plantae,Tracheophyta,Caryophyllales,Polygonaceae,Bistorta,Bistorta vivipara,6,7707728,220,422,2416,8148051,2889299,TRUE,Magnoliopsida,urn:vpferl:4becfa2cfffd5bd7ed0748dd29db6836,HumanObservation,presence,Husbukt,72.8476155925744,-22.9464860300615
Polygonum viviparum L.,Polygonum viviparum L.,5 kilometres west of Husbukt,72.8616330771541,-23.0874352624784,date1,1930-08-16T00:00:00Z,8105860,2889299,Polygonum viviparum L.,SPECIES,SYNONYM,100,EXACT,Plantae,Tracheophyta,Caryophyllales,Polygonaceae,Bistorta,Bistorta vivipara,6,7707728,220,422,2416,8148051,2889299,TRUE,Magnoliopsida,urn:vpferl:798a3dddea77729672862b21069c66a3,HumanObservation,presence,5 kilometres west of Husbukt,72.8616330771541,-23.0874352624784
Polygonum viviparum L.,Polygonum viviparum L.,15 kilometres west of Husbukt,72.8783842853397,-23.3870102993493,date1,1930-08-17T00:00:00Z,8105860,2889299,Polygonum viviparum L.,SPECIES,SYNONYM,100,EXACT,Plantae,Tracheophyta,Caryophyllales,Polygonaceae,Bistorta,Bistorta vivipara,6,7707728,220,422,2416,8148051,2889299,TRUE,Magnoliopsida,urn:vpferl:af9dbc35e43268eaafde2a2a14e9aea0,HumanObservation,presence,15 kilometres west of Husbukt,72.8783842853397,-23.3870102993493
Polygonum viviparum L.,Polygonum viviparum L.,Sanddale,73.0155381155122,-23.7615879834466,date1,1930-08-18T00:00:00Z,8105860,2889299,Polygonum viviparum L.,SPECIES,SYNONYM,100,EXACT,Plantae,Tracheophyta,Caryophyllales,Polygonaceae,Bistorta,Bistorta vivipara,6,7707728,220,422,2416,8148051,2889299,TRUE,Magnoliopsida,urn:vpferl:e0e2ff01e2847af455f65bb3511f8d54,HumanObservation,presence,Sanddale,73.0155381155122,-23.7615879834466
Polygonum viviparum L.,Polygonum viviparum L.,5 kilometres west of Robertson 0ya,73.0644336712976,-23.2205693216455,date1,1930-08-19T00:00:00Z,8105860,2889299,Polygonum viviparum L.,SPECIES,SYNONYM,100,EXACT,Plantae,Tracheophyta,Caryophyllales,Polygonaceae,Bistorta,Bistorta vivipara,6,7707728,220,422,2416,8148051,2889299,TRUE,Magnoliopsida,urn:vpferl:6de52cbc31bf96166284d598a6874db7,HumanObservation,presence,5 kilometres west of Robertson 0ya,73.0644336712976,-23.2205693216455
Polygonum viviparum L.,Polygonum viviparum L.,Kapp Elisabet,72.9041138836584,-24.8029826454149,date1,1930-08-08T00:00:00Z,8105860,2889299,Polygonum viviparum L.,SPECIES,SYNONYM,100,EXACT,Plantae,Tracheophyta,Caryophyllales,Polygonaceae,Bistorta,Bistorta vivipara,6,7707728,220,422,2416,8148051,2889299,TRUE,Magnoliopsida,urn:vpferl:c89ed7442eff955afae68426a0596db7,HumanObservation,presence,Kapp Elisabet,72.9041138836584,-24.8029826454149
Polygonum viviparum L.,Polygonum viviparum L.,Nattvik,72.9609755635503,-24.8590971600412,date1,1930-08-12T00:00:00Z,8105860,2889299,Polygonum viviparum L.,SPECIES,SYNONYM,100,EXACT,Plantae,Tracheophyta,Caryophyllales,Polygonaceae,Bistorta,Bistorta vivipara,6,7707728,220,422,2416,8148051,2889299,TRUE,Magnoliopsida,urn:vpferl:89ce568a5ba2556bd5ef5551739052b3,HumanObservation,presence,Nattvik,72.9609755635503,-24.8590971600412
Polygonum viviparum L.,Polygonum viviparum L.,Orvinlia N. side of Sofiasund at Celsius-fjelle,73.0872688653852,-23.3194305817758,date1,1929-08-06T00:00:00Z,8105860,2889299,Polygonum viviparum L.,SPECIES,SYNONYM,100,EXACT,Plantae,Tracheophyta,Caryophyllales,Polygonaceae,Bistorta,Bistorta vivipara,6,7707728,220,422,2416,8148051,2889299,TRUE,Magnoliopsida,urn:vpferl:4b9a3dbf43230fafd06e5058d5a4eaaa,HumanObservation,presence,Orvinlia N. side of Sofiasund at Celsius-fjelle,73.0872688653852,-23.3194305817758
Polygonum viviparum L.,Polygonum viviparum L.,Kapp Humboldt,73.0956513590331,-23.0158721409927,date1,1929-08-03T00:00:00Z,8105860,2889299,Polygonum viviparum L.,SPECIES,SYNONYM,100,EXACT,Plantae,Tracheophyta,Caryophyllales,Polygonaceae,Bistorta,Bistorta vivipara,6,7707728,220,422,2416,8148051,2889299,TRUE,Magnoliopsida,urn:vpferl:08b8aa2cf10c4f0120d42761eff06c52,HumanObservation,presence,Kapp Humboldt,73.0956513590331,-23.0158721409927
Polygonum viviparum L.,Polygonum viviparum L.,Kapp Humboldt,73.0956513590331,-23.0158721409927,date2,1929-08-04T00:00:00Z,8105860,2889299,Polygonum viviparum L.,SPECIES,SYNONYM,100,EXACT,Plantae,Tracheophyta,Caryophyllales,Polygonaceae,Bistorta,Bistorta vivipara,6,7707728,220,422,2416,8148051,2889299,TRUE,Magnoliopsida,urn:vpferl:682c8ad65a4273a53abf5c9d064ec531,HumanObservation,presence,Kapp Humboldt,73.0956513590331,-23.0158721409927
Polygonum viviparum L.,Polygonum viviparum L.,Kapp Humboldt,73.0956513590331,-23.0158721409927,date3,1929-08-05T00:00:00Z,8105860,2889299,Polygonum viviparum L.,SPECIES,SYNONYM,100,EXACT,Plantae,Tracheophyta,Caryophyllales,Polygonaceae,Bistorta,Bistorta vivipara,6,7707728,220,422,2416,8148051,2889299,TRUE,Magnoliopsida,urn:vpferl:3763249a4510f5673375b2d655f94fb5,HumanObservation,presence,Kapp Humboldt,73.0956513590331,-23.0158721409927
Polygonum viviparum L.,Polygonum viviparum L.,Kapp Humboldt,73.0956513590331,-23.0158721409927,date4,1930-08-03T00:00:00Z,8105860,2889299,Polygonum viviparum L.,SPECIES,SYNONYM,100,EXACT,Plantae,Tracheophyta,Caryophyllales,Polygonaceae,Bistorta,Bistorta vivipara,6,7707728,220,422,2416,8148051,2889299,TRUE,Magnoliopsida,urn:vpferl:25862398dc70bb1aa4d1481410c674e7,HumanObservation,presence,Kapp Humboldt,73.0956513590331,-23.0158721409927
Polygonum viviparum L.,Polygonum viviparum L.,Kapp Graah,73.229859441085,-23.4065547127154,date1,1929-08-17T00:00:00Z,8105860,2889299,Polygonum viviparum L.,SPECIES,SYNONYM,100,EXACT,Plantae,Tracheophyta,Caryophyllales,Polygonaceae,Bistorta,Bistorta vivipara,6,7707728,220,422,2416,8148051,2889299,TRUE,Magnoliopsida,urn:vpferl:ce93b1c55287d8ca80169ec0babe78ec,HumanObservation,presence,Kapp Graah,73.229859441085,-23.4065547127154
Polygonum viviparum L.,Polygonum viviparum L.,Vargbukt,73.3309515654897,-25.2799994211508,date1,1929-08-14T00:00:00Z,8105860,2889299,Polygonum viviparum L.,SPECIES,SYNONYM,100,EXACT,Plantae,Tracheophyta,Caryophyllales,Polygonaceae,Bistorta,Bistorta vivipara,6,7707728,220,422,2416,8148051,2889299,TRUE,Magnoliopsida,urn:vpferl:d45a6700e5015f3943966cdb6557ee38,HumanObservation,presence,Vargbukt,73.3309515654897,-25.2799994211508
Polygonum viviparum L.,Polygonum viviparum L.,Vargbukt,73.3309515654897,-25.2799994211508,date2,1929-08-15T00:00:00Z,8105860,2889299,Polygonum viviparum L.,SPECIES,SYNONYM,100,EXACT,Plantae,Tracheophyta,Caryophyllales,Polygonaceae,Bistorta,Bistorta vivipara,6,7707728,220,422,2416,8148051,2889299,TRUE,Magnoliopsida,urn:vpferl:4fcce95d27abe935ce1ad5d4bfd8ab57,HumanObservation,presence,Vargbukt,73.3309515654897,-25.2799994211508
Polygonum viviparum L.,Polygonum viviparum L.,"Röhssfjordsundet, S. side",72.7061234832469,-26.8042700466174,date1,1930-08-14T00:00:00Z,8105860,2889299,Polygonum viviparum L.,SPECIES,SYNONYM,100,EXACT,Plantae,Tracheophyta,Caryophyllales,Polygonaceae,Bistorta,Bistorta vivipara,6,7707728,220,422,2416,8148051,2889299,TRUE,Magnoliopsida,urn:vpferl:dc0ff2f4590a0a8dae82766c49e611d1,HumanObservation,presence,"Röhssfjordsundet, S. side",72.7061234832469,-26.8042700466174
Polygonum viviparum L.,Polygonum viviparum L.,"Röhssfjordsundet, N. side",72.679641344007507,-27.1464489022431,date1,1930-08-14T00:00:00Z,8105860,2889299,Polygonum viviparum L.,SPECIES,SYNONYM,100,EXACT,Plantae,Tracheophyta,Caryophyllales,Polygonaceae,Bistorta,Bistorta vivipara,6,7707728,220,422,2416,8148051,2889299,TRUE,Magnoliopsida,urn:vpferl:8edc734741569ef3e094f11208b8c18b,HumanObservation,presence,"Röhssfjordsundet, N. side",72.679641344007507,-27.1464489022431
Polygonum viviparum L.,Polygonum viviparum L.,"Dicksonfjorden, N. side, about 3 km from the head",72.8252259205405,-27.3458553968876,date1,1930-08-13T00:00:00Z,8105860,2889299,Polygonum viviparum L.,SPECIES,SYNONYM,100,EXACT,Plantae,Tracheophyta,Caryophyllales,Polygonaceae,Bistorta,Bistorta vivipara,6,7707728,220,422,2416,8148051,2889299,TRUE,Magnoliopsida,urn:vpferl:98e938012f3d5b410d2eac1736bd4ea1,HumanObservation,presence,"Dicksonfjorden, N. side, about 3 km from the head",72.8252259205405,-27.3458553968876
Polygonum viviparum L.,Polygonum viviparum L.,"Kjerulffjorden, the mouth, East sid",73.0971606639413,-27.3039944481538,date1,1929-08-13T00:00:00Z,8105860,2889299,Polygonum viviparum L.,SPECIES,SYNONYM,100,EXACT,Plantae,Tracheophyta,Caryophyllales,Polygonaceae,Bistorta,Bistorta vivipara,6,7707728,220,422,2416,8148051,2889299,TRUE,Magnoliopsida,urn:vpferl:804ad8c0517bd9a3f9b6c4b2b5d558fa,HumanObservation,presence,"Kjerulffjorden, the mouth, East sid",73.0971606639413,-27.3039944481538
Polygonum viviparum L.,Polygonum viviparum L.,Reinbukt,73.3496501647148,-26.4664204238459,date1,1929-08-14T00:00:00Z,8105860,2889299,Polygonum viviparum L.,SPECIES,SYNONYM,100,EXACT,Plantae,Tracheophyta,Caryophyllales,Polygonaceae,Bistorta,Bistorta vivipara,6,7707728,220,422,2416,8148051,2889299,TRUE,Magnoliopsida,urn:vpferl:811cc23e477b668a60b00389e586a049,HumanObservation,presence,Reinbukt,73.3496501647148,-26.4664204238459
Polygonum viviparum L.,Polygonum viviparum L.,Kapp Bennet,73.3780209423858,-21.6827238027962,date1,1929-08-02T00:00:00Z,8105860,2889299,Polygonum viviparum L.,SPECIES,SYNONYM,100,EXACT,Plantae,Tracheophyta,Caryophyllales,Polygonaceae,Bistorta,Bistorta vivipara,6,7707728,220,422,2416,8148051,2889299,TRUE,Magnoliopsida,urn:vpferl:48e619a5181dab65c4ef3abd7eda7385,HumanObservation,presence,Kapp Bennet,73.3780209423858,-21.6827238027962
Polygonum viviparum L.,Polygonum viviparum L.,Kapp Bennet,73.3780209423858,-21.6827238027962,date2,1929-08-20T00:00:00Z,8105860,2889299,Polygonum viviparum L.,SPECIES,SYNONYM,100,EXACT,Plantae,Tracheophyta,Caryophyllales,Polygonaceae,Bistorta,Bistorta vivipara,6,7707728,220,422,2416,8148051,2889299,TRUE,Magnoliopsida,urn:vpferl:575651645ca6491d2c6165e009cd0b8b,HumanObservation,presence,Kapp Bennet,73.3780209423858,-21.6827238027962
Polygonum viviparum L.,Polygonum viviparum L.,Myggbukt,73.4906798153458,-21.5601111537396,date1,1929-08-01T00:00:00Z,8105860,2889299,Polygonum viviparum L.,SPECIES,SYNONYM,100,EXACT,Plantae,Tracheophyta,Caryophyllales,Polygonaceae,Bistorta,Bistorta vivipara,6,7707728,220,422,2416,8148051,2889299,TRUE,Magnoliopsida,urn:vpferl:64e6fc60bf3cfa75db4539809c249191,HumanObservation,presence,Myggbukt,73.4906798153458,-21.5601111537396
Polygonum viviparum L.,Polygonum viviparum L.,Myggbukt,73.4906798153458,-21.5601111537396,date2,1929-08-02T00:00:00Z,8105860,2889299,Polygonum viviparum L.,SPECIES,SYNONYM,100,EXACT,Plantae,Tracheophyta,Caryophyllales,Polygonaceae,Bistorta,Bistorta vivipara,6,7707728,220,422,2416,8148051,2889299,TRUE,Magnoliopsida,urn:vpferl:3fc5290919c3777d39cfce311e6457f1,HumanObservation,presence,Myggbukt,73.4906798153458,-21.5601111537396
Polygonum viviparum L.,Polygonum viviparum L.,Myggbukt,73.4906798153458,-21.5601111537396,date3,1930-07-30T00:00:00Z,8105860,2889299,Polygonum viviparum L.,SPECIES,SYNONYM,100,EXACT,Plantae,Tracheophyta,Caryophyllales,Polygonaceae,Bistorta,Bistorta vivipara,6,7707728,220,422,2416,8148051,2889299,TRUE,Magnoliopsida,urn:vpferl:5b9e39385e27955cb4a53fb1f6a641b1,HumanObservation,presence,Myggbukt,73.4906798153458,-21.5601111537396
Polygonum viviparum L.,Polygonum viviparum L.,Myggbukt,73.4906798153458,-21.5601111537396,date4,1930-07-31T00:00:00Z,8105860,2889299,Polygonum viviparum L.,SPECIES,SYNONYM,100,EXACT,Plantae,Tracheophyta,Caryophyllales,Polygonaceae,Bistorta,Bistorta vivipara,6,7707728,220,422,2416,8148051,2889299,TRUE,Magnoliopsida,urn:vpferl:3578258c8a0323d64ff947adf5cf0d7e,HumanObservation,presence,Myggbukt,73.4906798153458,-21.5601111537396
Polygonum viviparum L.,Polygonum viviparum L.,Myggbukt,73.4906798153458,-21.5601111537396,date5,1930-08-01T00:00:00Z,8105860,2889299,Polygonum viviparum L.,SPECIES,SYNONYM,100,EXACT,Plantae,Tracheophyta,Caryophyllales,Polygonaceae,Bistorta,Bistorta vivipara,6,7707728,220,422,2416,8148051,2889299,TRUE,Magnoliopsida,urn:vpferl:bac6c5d123ae2c45109152697915dda3,HumanObservation,presence,Myggbukt,73.4906798153458,-21.5601111537396
Polygonum viviparum L.,Polygonum viviparum L.,Myggbukt,73.4906798153458,-21.5601111537396,date7,1930-08-02T00:00:00Z,8105860,2889299,Polygonum viviparum L.,SPECIES,SYNONYM,100,EXACT,Plantae,Tracheophyta,Caryophyllales,Polygonaceae,Bistorta,Bistorta vivipara,6,7707728,220,422,2416,8148051,2889299,TRUE,Magnoliopsida,urn:vpferl:72d5a2942f7c9150a7fc1e38d8888644,HumanObservation,presence,Myggbukt,73.4906798153458,-21.5601111537396
Polygonum viviparum L.,Polygonum viviparum L.,Hoelsbu,73.7011350741129,-23.4237506787874,date1,1930-08-04T00:00:00Z,8105860,2889299,Polygonum viviparum L.,SPECIES,SYNONYM,100,EXACT,Plantae,Tracheophyta,Caryophyllales,Polygonaceae,Bistorta,Bistorta vivipara,6,7707728,220,422,2416,8148051,2889299,TRUE,Magnoliopsida,urn:vpferl:be104648c1389467ed8be165b1c04706,HumanObservation,presence,Hoelsbu,73.7011350741129,-23.4237506787874
Polygonum viviparum L.,Polygonum viviparum L.,Vassdale,73.5635775481642,-22.6881231880706,date1,1929-08-19T00:00:00Z,8105860,2889299,Polygonum viviparum L.,SPECIES,SYNONYM,100,EXACT,Plantae,Tracheophyta,Caryophyllales,Polygonaceae,Bistorta,Bistorta vivipara,6,7707728,220,422,2416,8148051,2889299,TRUE,Magnoliopsida,urn:vpferl:7b700716473e9c68d2aa6ef17c89fa3b,HumanObservation,presence,Vassdale,73.5635775481642,-22.6881231880706
Polygonum viviparum L.,Polygonum viviparum L.,Ankerplassen,73.6082820386396,-22.4723543510409,date1,1929-08-18T00:00:00Z,8105860,2889299,Polygonum viviparum L.,SPECIES,SYNONYM,100,EXACT,Plantae,Tracheophyta,Caryophyllales,Polygonaceae,Bistorta,Bistorta vivipara,6,7707728,220,422,2416,8148051,2889299,TRUE,Magnoliopsida,urn:vpferl:3ec3a8bc40c31649140f110965dcb60b,HumanObservation,presence,Ankerplassen,73.6082820386396,-22.4723543510409
Polygonum viviparum L.,Polygonum viviparum L.,Ankerplassen,73.6082820386396,-22.4723543510409,date2,1930-08-06T00:00:00Z,8105860,2889299,Polygonum viviparum L.,SPECIES,SYNONYM,100,EXACT,Plantae,Tracheophyta,Caryophyllales,Polygonaceae,Bistorta,Bistorta vivipara,6,7707728,220,422,2416,8148051,2889299,TRUE,Magnoliopsida,urn:vpferl:c73090627141893b1d8dac9dee017cb1,HumanObservation,presence,Ankerplassen,73.6082820386396,-22.4723543510409
Polygonum viviparum L.,Polygonum viviparum L.,Royevatnet,73.887097731045,-21.8755241203937,date1,1930-07-25T00:00:00Z,8105860,2889299,Polygonum viviparum L.,SPECIES,SYNONYM,100,EXACT,Plantae,Tracheophyta,Caryophyllales,Polygonaceae,Bistorta,Bistorta vivipara,6,7707728,220,422,2416,8148051,2889299,TRUE,Magnoliopsida,urn:vpferl:17d4d651953aed4387fb5aa8ba519ea5,HumanObservation,presence,Royevatnet,73.887097731045,-21.8755241203937
Polygonum viviparum L.,Polygonum viviparum L.,"Loch Fine, outer part, East side",73.9405349489565,-21.886416198476,date1,1930-07-26T00:00:00Z,8105860,2889299,Polygonum viviparum L.,SPECIES,SYNONYM,100,EXACT,Plantae,Tracheophyta,Caryophyllales,Polygonaceae,Bistorta,Bistorta vivipara,6,7707728,220,422,2416,8148051,2889299,TRUE,Magnoliopsida,urn:vpferl:a8ba193b3fab06620ab0414d8775c485,HumanObservation,presence,"Loch Fine, outer part, East side",73.9405349489565,-21.886416198476
Polygonum viviparum L.,Polygonum viviparum L.,Kapp Stosch,74.0571965372936,-21.6796382332972,date1,1930-07-24T00:00:00Z,8105860,2889299,Polygonum viviparum L.,SPECIES,SYNONYM,100,EXACT,Plantae,Tracheophyta,Caryophyllales,Polygonaceae,Bistorta,Bistorta vivipara,6,7707728,220,422,2416,8148051,2889299,TRUE,Magnoliopsida,urn:vpferl:da568c830e77d229afcdfee680c1a412,HumanObservation,presence,Kapp Stosch,74.0571965372936,-21.6796382332972
Polygonum viviparum L.,Polygonum viviparum L.,"Jacksonoya, East sid",73.8991159145738,-20.1431122023006,date1,1929-07-31T00:00:00Z,8105860,2889299,Polygonum viviparum L.,SPECIES,SYNONYM,100,EXACT,Plantae,Tracheophyta,Caryophyllales,Polygonaceae,Bistorta,Bistorta vivipara,6,7707728,220,422,2416,8148051,2889299,TRUE,Magnoliopsida,urn:vpferl:618d9fab775f62cdf960b4c3d9ad2437,HumanObservation,presence,"Jacksonoya, East sid",73.8991159145738,-20.1431122023006
Polygonum viviparum L.,Polygonum viviparum L.,Daudmannsoyra,74.1219851589978,-20.8863501972072,date1,1930-07-28T00:00:00Z,8105860,2889299,Polygonum viviparum L.,SPECIES,SYNONYM,100,EXACT,Plantae,Tracheophyta,Caryophyllales,Polygonaceae,Bistorta,Bistorta vivipara,6,7707728,220,422,2416,8148051,2889299,TRUE,Magnoliopsida,urn:vpferl:0654ee8b2deeaa41219d3ad4fe62a185,HumanObservation,presence,Daudmannsoyra,74.1219851589978,-20.8863501972072
Polygonum viviparum L.,Polygonum viviparum L.,Soppbukt,74.1545727187855,-21.5238224543617,date1,1930-07-27T00:00:00Z,8105860,2889299,Polygonum viviparum L.,SPECIES,SYNONYM,100,EXACT,Plantae,Tracheophyta,Caryophyllales,Polygonaceae,Bistorta,Bistorta vivipara,6,7707728,220,422,2416,8148051,2889299,TRUE,Magnoliopsida,urn:vpferl:1478a80a51ade5a9d1ff39c9f864b5de,HumanObservation,presence,Soppbukt,74.1545727187855,-21.5238224543617
Polygonum viviparum L.,Polygonum viviparum L.,Soppbukt,74.1545727187855,-21.5238224543617,date2,1930-07-28T00:00:00Z,8105860,2889299,Polygonum viviparum L.,SPECIES,SYNONYM,100,EXACT,Plantae,Tracheophyta,Caryophyllales,Polygonaceae,Bistorta,Bistorta vivipara,6,7707728,220,422,2416,8148051,2889299,TRUE,Magnoliopsida,urn:vpferl:941cbf9b069213e8bdadd5152191009a,HumanObservation,presence,Soppbukt,74.1545727187855,-21.5238224543617
Polygonum viviparum L.,Polygonum viviparum L.,At Reve,74.3232971146432,-21.8551961226729,date1,1930-07-23T00:00:00Z,8105860,2889299,Polygonum viviparum L.,SPECIES,SYNONYM,100,EXACT,Plantae,Tracheophyta,Caryophyllales,Polygonaceae,Bistorta,Bistorta vivipara,6,7707728,220,422,2416,8148051,2889299,TRUE,Magnoliopsida,urn:vpferl:0b8596e21888861901c7d482974fd804,HumanObservation,presence,At Reve,74.3232971146432,-21.8551961226729
Polygonum viviparum L.,Polygonum viviparum L.,Revet,74.3627103444094,-21.8616900910217,date1,1930-07-22T00:00:00Z,8105860,2889299,Polygonum viviparum L.,SPECIES,SYNONYM,100,EXACT,Plantae,Tracheophyta,Caryophyllales,Polygonaceae,Bistorta,Bistorta vivipara,6,7707728,220,422,2416,8148051,2889299,TRUE,Magnoliopsida,urn:vpferl:564745ef78aed59169e4e86e29e871d3,HumanObservation,presence,Revet,74.3627103444094,-21.8616900910217
Polygonum viviparum L.,Polygonum viviparum L.,Kapp Herschel,74.2437098483714,-19.6842308924801,date1,1929-07-29T00:00:00Z,8105860,2889299,Polygonum viviparum L.,SPECIES,SYNONYM,100,EXACT,Plantae,Tracheophyta,Caryophyllales,Polygonaceae,Bistorta,Bistorta vivipara,6,7707728,220,422,2416,8148051,2889299,TRUE,Magnoliopsida,urn:vpferl:4d3201dcd01ee0f346acd641a5e8ec9c,HumanObservation,presence,Kapp Herschel,74.2437098483714,-19.6842308924801
Polygonum viviparum L.,Polygonum viviparum L.,Kapp Herschel,74.2437098483714,-19.6842308924801,date2,1929-07-30T00:00:00Z,8105860,2889299,Polygonum viviparum L.,SPECIES,SYNONYM,100,EXACT,Plantae,Tracheophyta,Caryophyllales,Polygonaceae,Bistorta,Bistorta vivipara,6,7707728,220,422,2416,8148051,2889299,TRUE,Magnoliopsida,urn:vpferl:fe1cb68cf583e371150529377e7a5a25,HumanObservation,presence,Kapp Herschel,74.2437098483714,-19.6842308924801
Polygonum viviparum L.,Polygonum viviparum L.,Kapp Herschel,74.2437098483714,-19.6842308924801,date3,1930-07-17T00:00:00Z,8105860,2889299,Polygonum viviparum L.,SPECIES,SYNONYM,100,EXACT,Plantae,Tracheophyta,Caryophyllales,Polygonaceae,Bistorta,Bistorta vivipara,6,7707728,220,422,2416,8148051,2889299,TRUE,Magnoliopsida,urn:vpferl:10d4385cec1ace6f846a949f06c4243b,HumanObservation,presence,Kapp Herschel,74.2437098483714,-19.6842308924801
Polygonum viviparum L.,Polygonum viviparum L.,Kapp Herschel,74.2437098483714,-19.6842308924801,date4,1930-07-18T00:00:00Z,8105860,2889299,Polygonum viviparum L.,SPECIES,SYNONYM,100,EXACT,Plantae,Tracheophyta,Caryophyllales,Polygonaceae,Bistorta,Bistorta vivipara,6,7707728,220,422,2416,8148051,2889299,TRUE,Magnoliopsida,urn:vpferl:7e4f20a23e612a71065a981e6bd6e1d5,HumanObservation,presence,Kapp Herschel,74.2437098483714,-19.6842308924801
Polygonum viviparum L.,Polygonum viviparum L.,Kapp Herschel,74.2437098483714,-19.6842308924801,date5,1930-07-19T00:00:00Z,8105860,2889299,Polygonum viviparum L.,SPECIES,SYNONYM,100,EXACT,Plantae,Tracheophyta,Caryophyllales,Polygonaceae,Bistorta,Bistorta vivipara,6,7707728,220,422,2416,8148051,2889299,TRUE,Magnoliopsida,urn:vpferl:a468fc255beea90e6d4cd2da1fd945ca,HumanObservation,presence,Kapp Herschel,74.2437098483714,-19.6842308924801
Polygonum viviparum L.,Polygonum viviparum L.,Kapp Herschel,74.2437098483714,-19.6842308924801,date6,1930-07-21T00:00:00Z,8105860,2889299,Polygonum viviparum L.,SPECIES,SYNONYM,100,EXACT,Plantae,Tracheophyta,Caryophyllales,Polygonaceae,Bistorta,Bistorta vivipara,6,7707728,220,422,2416,8148051,2889299,TRUE,Magnoliopsida,urn:vpferl:4a9e224682c1ead43e0620f76b107dcc,HumanObservation,presence,Kapp Herschel,74.2437098483714,-19.6842308924801
Polygonum viviparum L.,Polygonum viviparum L.,Landingsdalen,74.4575059343755,-19.0255875063208,date1,1929-07-28T00:00:00Z,8105860,2889299,Polygonum viviparum L.,SPECIES,SYNONYM,100,EXACT,Plantae,Tracheophyta,Caryophyllales,Polygonaceae,Bistorta,Bistorta vivipara,6,7707728,220,422,2416,8148051,2889299,TRUE,Magnoliopsida,urn:vpferl:9173ab3b69f4a50b79ca68f6c45579ea,HumanObservation,presence,Landingsdalen,74.4575059343755,-19.0255875063208
Polygonum viviparum L.,Polygonum viviparum L.,Landingsdalen,74.4575059343755,-19.0255875063208,date2,1930-07-21T00:00:00Z,8105860,2889299,Polygonum viviparum L.,SPECIES,SYNONYM,100,EXACT,Plantae,Tracheophyta,Caryophyllales,Polygonaceae,Bistorta,Bistorta vivipara,6,7707728,220,422,2416,8148051,2889299,TRUE,Magnoliopsida,urn:vpferl:5c37a49fb8257db994bb354515596c16,HumanObservation,presence,Landingsdalen,74.4575059343755,-19.0255875063208
Polygonum viviparum L.,Polygonum viviparum L.,Kapp Wyn,74.4891437150459,-18.9931909401971,date1,1930-07-30T00:00:00Z,8105860,2889299,Polygonum viviparum L.,SPECIES,SYNONYM,100,EXACT,Plantae,Tracheophyta,Caryophyllales,Polygonaceae,Bistorta,Bistorta vivipara,6,7707728,220,422,2416,8148051,2889299,TRUE,Magnoliopsida,urn:vpferl:70d2ccd3e602e25c3fe971a385c3a5de,HumanObservation,presence,Kapp Wyn,74.4891437150459,-18.9931909401971
Rumex acetosella L.,Rumex acetosella L.,Husbukt,72.8476155925744,-22.9464860300615,date1,1929-08-08T00:00:00Z,2888995,NA,Rumex acetosella L.,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Caryophyllales,Polygonaceae,Rumex,Rumex acetosella,6,7707728,220,422,2416,2888942,2888995,FALSE,Magnoliopsida,urn:vpferl:c4e346b960f55f81564b94197af23f49,HumanObservation,presence,Husbukt,72.8476155925744,-22.9464860300615
Rumex acetosella L.,Rumex acetosella L.,Husbukt,72.8476155925744,-22.9464860300615,date2,1929-08-09T00:00:00Z,2888995,NA,Rumex acetosella L.,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Caryophyllales,Polygonaceae,Rumex,Rumex acetosella,6,7707728,220,422,2416,2888942,2888995,FALSE,Magnoliopsida,urn:vpferl:5973c01b77f05d109058e784b8c41923,HumanObservation,presence,Husbukt,72.8476155925744,-22.9464860300615
