name,verbatim_name,verbatimLocality,decimalLatitude,decimalLongitude,place,date,usageKey,acceptedUsageKey,scientificName,rank,status,confidence,matchType,kingdom,phylum,order,family,genus,species,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,synonym,class,occurrenceID,basisOfRecord,occurrenceStatus,year,month,day,InstitutionID,InstitutionCode,Geodetic_datum,continent,country,countryCode,locationID,geodeticDatum
Vaccinium uliginosum L. var. microphylla Lange.,Vaccinium uliginosum L. var. microphylla Lange.,Daudmannsoyra,74.1219851589978,-20.8863501972072,date1,1930-07-28T00:00:00Z,6711464,4172817,Vaccinium uliginosum var. microphyllum (Herder) Lange,VARIETY,SYNONYM,98,FUZZY,Plantae,Tracheophyta,Ericales,Ericaceae,Vaccinium,Vaccinium gaultherioides,6,7707728,220,1353,2505,2882813,4172817,TRUE,Magnoliopsida,urn:vpferl:38379dab7ad5a19a559df52acc139ce6,HumanObservation,presence,1930,7,28,https://ror.org/0342y5q78,GINR,wgs84,NORTH_AMERICA,Greenland,GL,TDWG:GNL-OO,wgs84
Vaccinium uliginosum L. var. microphylla Lange.,Vaccinium uliginosum L. var. microphylla Lange.,Soppbukt,74.1545727187855,-21.5238224543617,date1,1930-07-27T00:00:00Z,6711464,4172817,Vaccinium uliginosum var. microphyllum (Herder) Lange,VARIETY,SYNONYM,98,FUZZY,Plantae,Tracheophyta,Ericales,Ericaceae,Vaccinium,Vaccinium gaultherioides,6,7707728,220,1353,2505,2882813,4172817,TRUE,Magnoliopsida,urn:vpferl:cde2c8e357b1b9f34ab40c56fba06b95,HumanObservation,presence,1930,7,27,https://ror.org/0342y5q78,GINR,wgs84,NORTH_AMERICA,Greenland,GL,TDWG:GNL-OO,wgs84
Vaccinium uliginosum L. var. microphylla Lange.,Vaccinium uliginosum L. var. microphylla Lange.,Soppbukt,74.1545727187855,-21.5238224543617,date2,1930-07-28T00:00:00Z,6711464,4172817,Vaccinium uliginosum var. microphyllum (Herder) Lange,VARIETY,SYNONYM,98,FUZZY,Plantae,Tracheophyta,Ericales,Ericaceae,Vaccinium,Vaccinium gaultherioides,6,7707728,220,1353,2505,2882813,4172817,TRUE,Magnoliopsida,urn:vpferl:f5ac25d9929a3f7d9544f493b48eb3b7,HumanObservation,presence,1930,7,28,https://ror.org/0342y5q78,GINR,wgs84,NORTH_AMERICA,Greenland,GL,TDWG:GNL-OO,wgs84
Vaccinium uliginosum L. var. microphylla Lange.,Vaccinium uliginosum L. var. microphylla Lange.,At Reve,74.3232971146432,-21.8551961226729,date1,1930-07-23T00:00:00Z,6711464,4172817,Vaccinium uliginosum var. microphyllum (Herder) Lange,VARIETY,SYNONYM,98,FUZZY,Plantae,Tracheophyta,Ericales,Ericaceae,Vaccinium,Vaccinium gaultherioides,6,7707728,220,1353,2505,2882813,4172817,TRUE,Magnoliopsida,urn:vpferl:2fa05113e422f111dd5365a20b31af1e,HumanObservation,presence,1930,7,23,https://ror.org/0342y5q78,GINR,wgs84,NORTH_AMERICA,Greenland,GL,TDWG:GNL-OO,wgs84
Vaccinium uliginosum L. var. microphylla Lange.,Vaccinium uliginosum L. var. microphylla Lange.,Revet,74.3627103444094,-21.8616900910217,date1,1930-07-22T00:00:00Z,6711464,4172817,Vaccinium uliginosum var. microphyllum (Herder) Lange,VARIETY,SYNONYM,98,FUZZY,Plantae,Tracheophyta,Ericales,Ericaceae,Vaccinium,Vaccinium gaultherioides,6,7707728,220,1353,2505,2882813,4172817,TRUE,Magnoliopsida,urn:vpferl:4b1acbd07613e3a273edef3d0c0747cb,HumanObservation,presence,1930,7,22,https://ror.org/0342y5q78,GINR,wgs84,NORTH_AMERICA,Greenland,GL,TDWG:GNL-OO,wgs84
Vaccinium uliginosum L. var. microphylla Lange.,Vaccinium uliginosum L. var. microphylla Lange.,Kapp Herschel,74.2437098483714,-19.6842308924801,date1,1929-07-29T00:00:00Z,6711464,4172817,Vaccinium uliginosum var. microphyllum (Herder) Lange,VARIETY,SYNONYM,98,FUZZY,Plantae,Tracheophyta,Ericales,Ericaceae,Vaccinium,Vaccinium gaultherioides,6,7707728,220,1353,2505,2882813,4172817,TRUE,Magnoliopsida,urn:vpferl:58daac741f53be7c12945a7437e2989e,HumanObservation,presence,1929,7,29,https://ror.org/0342y5q78,GINR,wgs84,NORTH_AMERICA,Greenland,GL,TDWG:GNL-OO,wgs84
Vaccinium uliginosum L. var. microphylla Lange.,Vaccinium uliginosum L. var. microphylla Lange.,Kapp Herschel,74.2437098483714,-19.6842308924801,date2,1929-07-30T00:00:00Z,6711464,4172817,Vaccinium uliginosum var. microphyllum (Herder) Lange,VARIETY,SYNONYM,98,FUZZY,Plantae,Tracheophyta,Ericales,Ericaceae,Vaccinium,Vaccinium gaultherioides,6,7707728,220,1353,2505,2882813,4172817,TRUE,Magnoliopsida,urn:vpferl:b0c34e8c435788de5d687bf394ea1551,HumanObservation,presence,1929,7,30,https://ror.org/0342y5q78,GINR,wgs84,NORTH_AMERICA,Greenland,GL,TDWG:GNL-OO,wgs84
Vaccinium uliginosum L. var. microphylla Lange.,Vaccinium uliginosum L. var. microphylla Lange.,Kapp Herschel,74.2437098483714,-19.6842308924801,date3,1930-07-17T00:00:00Z,6711464,4172817,Vaccinium uliginosum var. microphyllum (Herder) Lange,VARIETY,SYNONYM,98,FUZZY,Plantae,Tracheophyta,Ericales,Ericaceae,Vaccinium,Vaccinium gaultherioides,6,7707728,220,1353,2505,2882813,4172817,TRUE,Magnoliopsida,urn:vpferl:4ba4bba63ae82c6a50aa86962262d665,HumanObservation,presence,1930,7,17,https://ror.org/0342y5q78,GINR,wgs84,NORTH_AMERICA,Greenland,GL,TDWG:GNL-OO,wgs84
Vaccinium uliginosum L. var. microphylla Lange.,Vaccinium uliginosum L. var. microphylla Lange.,Kapp Herschel,74.2437098483714,-19.6842308924801,date4,1930-07-18T00:00:00Z,6711464,4172817,Vaccinium uliginosum var. microphyllum (Herder) Lange,VARIETY,SYNONYM,98,FUZZY,Plantae,Tracheophyta,Ericales,Ericaceae,Vaccinium,Vaccinium gaultherioides,6,7707728,220,1353,2505,2882813,4172817,TRUE,Magnoliopsida,urn:vpferl:2ef18ba86c826d813206ecc3e3e5fbc7,HumanObservation,presence,1930,7,18,https://ror.org/0342y5q78,GINR,wgs84,NORTH_AMERICA,Greenland,GL,TDWG:GNL-OO,wgs84
Vaccinium uliginosum L. var. microphylla Lange.,Vaccinium uliginosum L. var. microphylla Lange.,Kapp Herschel,74.2437098483714,-19.6842308924801,date5,1930-07-19T00:00:00Z,6711464,4172817,Vaccinium uliginosum var. microphyllum (Herder) Lange,VARIETY,SYNONYM,98,FUZZY,Plantae,Tracheophyta,Ericales,Ericaceae,Vaccinium,Vaccinium gaultherioides,6,7707728,220,1353,2505,2882813,4172817,TRUE,Magnoliopsida,urn:vpferl:4bf8c0b705da6582cfd646c6040ab67c,HumanObservation,presence,1930,7,19,https://ror.org/0342y5q78,GINR,wgs84,NORTH_AMERICA,Greenland,GL,TDWG:GNL-OO,wgs84
Vaccinium uliginosum L. var. microphylla Lange.,Vaccinium uliginosum L. var. microphylla Lange.,Kapp Herschel,74.2437098483714,-19.6842308924801,date6,1930-07-21T00:00:00Z,6711464,4172817,Vaccinium uliginosum var. microphyllum (Herder) Lange,VARIETY,SYNONYM,98,FUZZY,Plantae,Tracheophyta,Ericales,Ericaceae,Vaccinium,Vaccinium gaultherioides,6,7707728,220,1353,2505,2882813,4172817,TRUE,Magnoliopsida,urn:vpferl:a8f6d39d4efd3630cd81757a3381c91f,HumanObservation,presence,1930,7,21,https://ror.org/0342y5q78,GINR,wgs84,NORTH_AMERICA,Greenland,GL,TDWG:GNL-OO,wgs84
Empetrum hermaphroditum (Lge.) Hagerup.,Empetrum hermaphroditum (Lge.) Hagerup.,Antarctichamna,72.0185393852121,-23.0546141666577,date1,1930-08-11T00:00:00Z,6387994,NA,Empetrum hermaphroditum Hagerup,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Ericales,Ericaceae,Empetrum,Empetrum hermaphroditum,6,7707728,220,1353,2505,2888367,6387994,FALSE,Magnoliopsida,urn:vpferl:a33a6943b2ec08ccb7ceb6c8294c671a,HumanObservation,presence,1930,8,11,https://ror.org/0342y5q78,GINR,wgs84,NORTH_AMERICA,Greenland,GL,TDWG:GNL-OO,wgs84
Empetrum hermaphroditum (Lge.) Hagerup.,Empetrum hermaphroditum (Lge.) Hagerup.,Kapp Petersen,72.4168450055533,-24.5718994042612,date1,1930-08-09T00:00:00Z,6387994,NA,Empetrum hermaphroditum Hagerup,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Ericales,Ericaceae,Empetrum,Empetrum hermaphroditum,6,7707728,220,1353,2505,2888367,6387994,FALSE,Magnoliopsida,urn:vpferl:1b3679a078b17209f70ee962ea6aa3cd,HumanObservation,presence,1930,8,9,https://ror.org/0342y5q78,GINR,wgs84,NORTH_AMERICA,Greenland,GL,TDWG:GNL-OO,wgs84
Empetrum hermaphroditum (Lge.) Hagerup.,Empetrum hermaphroditum (Lge.) Hagerup.,Holmvika,72.5078737819493,-24.0006877034132,date1,1929-08-11T00:00:00Z,6387994,NA,Empetrum hermaphroditum Hagerup,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Ericales,Ericaceae,Empetrum,Empetrum hermaphroditum,6,7707728,220,1353,2505,2888367,6387994,FALSE,Magnoliopsida,urn:vpferl:4ec7315ff6927f6a20765385a2257df4,HumanObservation,presence,1929,8,11,https://ror.org/0342y5q78,GINR,wgs84,NORTH_AMERICA,Greenland,GL,TDWG:GNL-OO,wgs84
Empetrum hermaphroditum (Lge.) Hagerup.,Empetrum hermaphroditum (Lge.) Hagerup.,Veganeset,72.8348822643402,-23.1666758557105,date1,1929-08-07T00:00:00Z,6387994,NA,Empetrum hermaphroditum Hagerup,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Ericales,Ericaceae,Empetrum,Empetrum hermaphroditum,6,7707728,220,1353,2505,2888367,6387994,FALSE,Magnoliopsida,urn:vpferl:71bb666ca26db9a49de959efb80339d4,HumanObservation,presence,1929,8,7,https://ror.org/0342y5q78,GINR,wgs84,NORTH_AMERICA,Greenland,GL,TDWG:GNL-OO,wgs84
Empetrum hermaphroditum (Lge.) Hagerup.,Empetrum hermaphroditum (Lge.) Hagerup.,Husbukt,72.8476155925744,-22.9464860300615,date1,1929-08-08T00:00:00Z,6387994,NA,Empetrum hermaphroditum Hagerup,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Ericales,Ericaceae,Empetrum,Empetrum hermaphroditum,6,7707728,220,1353,2505,2888367,6387994,FALSE,Magnoliopsida,urn:vpferl:b4ebc0d2217dce1130371323e14f485e,HumanObservation,presence,1929,8,8,https://ror.org/0342y5q78,GINR,wgs84,NORTH_AMERICA,Greenland,GL,TDWG:GNL-OO,wgs84
Empetrum hermaphroditum (Lge.) Hagerup.,Empetrum hermaphroditum (Lge.) Hagerup.,Husbukt,72.8476155925744,-22.9464860300615,date2,1929-08-09T00:00:00Z,6387994,NA,Empetrum hermaphroditum Hagerup,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Ericales,Ericaceae,Empetrum,Empetrum hermaphroditum,6,7707728,220,1353,2505,2888367,6387994,FALSE,Magnoliopsida,urn:vpferl:5572b2988a8728c6c93d569c0fbcd960,HumanObservation,presence,1929,8,9,https://ror.org/0342y5q78,GINR,wgs84,NORTH_AMERICA,Greenland,GL,TDWG:GNL-OO,wgs84
Empetrum hermaphroditum (Lge.) Hagerup.,Empetrum hermaphroditum (Lge.) Hagerup.,Husbukt,72.8476155925744,-22.9464860300615,date3,1929-08-10T00:00:00Z,6387994,NA,Empetrum hermaphroditum Hagerup,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Ericales,Ericaceae,Empetrum,Empetrum hermaphroditum,6,7707728,220,1353,2505,2888367,6387994,FALSE,Magnoliopsida,urn:vpferl:e3054e41254bed0214d5cfc00a9da9e2,HumanObservation,presence,1929,8,10,https://ror.org/0342y5q78,GINR,wgs84,NORTH_AMERICA,Greenland,GL,TDWG:GNL-OO,wgs84
Empetrum hermaphroditum (Lge.) Hagerup.,Empetrum hermaphroditum (Lge.) Hagerup.,Husbukt,72.8476155925744,-22.9464860300615,date4,1930-08-15T00:00:00Z,6387994,NA,Empetrum hermaphroditum Hagerup,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Ericales,Ericaceae,Empetrum,Empetrum hermaphroditum,6,7707728,220,1353,2505,2888367,6387994,FALSE,Magnoliopsida,urn:vpferl:d874a6e456b72c1b4baa3a2e34ba1b91,HumanObservation,presence,1930,8,15,https://ror.org/0342y5q78,GINR,wgs84,NORTH_AMERICA,Greenland,GL,TDWG:GNL-OO,wgs84
Empetrum hermaphroditum (Lge.) Hagerup.,Empetrum hermaphroditum (Lge.) Hagerup.,5 kilometres west of Husbukt,72.8616330771541,-23.0874352624784,date1,1930-08-16T00:00:00Z,6387994,NA,Empetrum hermaphroditum Hagerup,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Ericales,Ericaceae,Empetrum,Empetrum hermaphroditum,6,7707728,220,1353,2505,2888367,6387994,FALSE,Magnoliopsida,urn:vpferl:9f34d7d017f0074371c156f677c44c28,HumanObservation,presence,1930,8,16,https://ror.org/0342y5q78,GINR,wgs84,NORTH_AMERICA,Greenland,GL,TDWG:GNL-OO,wgs84
Empetrum hermaphroditum (Lge.) Hagerup.,Empetrum hermaphroditum (Lge.) Hagerup.,15 kilometres west of Husbukt,72.8783842853397,-23.3870102993493,date1,1930-08-17T00:00:00Z,6387994,NA,Empetrum hermaphroditum Hagerup,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Ericales,Ericaceae,Empetrum,Empetrum hermaphroditum,6,7707728,220,1353,2505,2888367,6387994,FALSE,Magnoliopsida,urn:vpferl:cc90a779cc3279a2282c2ce4a9c19b14,HumanObservation,presence,1930,8,17,https://ror.org/0342y5q78,GINR,wgs84,NORTH_AMERICA,Greenland,GL,TDWG:GNL-OO,wgs84
Empetrum hermaphroditum (Lge.) Hagerup.,Empetrum hermaphroditum (Lge.) Hagerup.,Sanddale,73.0155381155122,-23.7615879834466,date1,1930-08-18T00:00:00Z,6387994,NA,Empetrum hermaphroditum Hagerup,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Ericales,Ericaceae,Empetrum,Empetrum hermaphroditum,6,7707728,220,1353,2505,2888367,6387994,FALSE,Magnoliopsida,urn:vpferl:aefadd47c8b8c59b4006797fbc147db7,HumanObservation,presence,1930,8,18,https://ror.org/0342y5q78,GINR,wgs84,NORTH_AMERICA,Greenland,GL,TDWG:GNL-OO,wgs84
Empetrum hermaphroditum (Lge.) Hagerup.,Empetrum hermaphroditum (Lge.) Hagerup.,5 kilometres west of Robertson 0ya,73.0644336712976,-23.2205693216455,date1,1930-08-19T00:00:00Z,6387994,NA,Empetrum hermaphroditum Hagerup,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Ericales,Ericaceae,Empetrum,Empetrum hermaphroditum,6,7707728,220,1353,2505,2888367,6387994,FALSE,Magnoliopsida,urn:vpferl:7cf5169632167ce62292004ffd9a3bea,HumanObservation,presence,1930,8,19,https://ror.org/0342y5q78,GINR,wgs84,NORTH_AMERICA,Greenland,GL,TDWG:GNL-OO,wgs84
Empetrum hermaphroditum (Lge.) Hagerup.,Empetrum hermaphroditum (Lge.) Hagerup.,Kapp Humboldt,73.0956513590331,-23.0158721409927,date1,1929-08-03T00:00:00Z,6387994,NA,Empetrum hermaphroditum Hagerup,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Ericales,Ericaceae,Empetrum,Empetrum hermaphroditum,6,7707728,220,1353,2505,2888367,6387994,FALSE,Magnoliopsida,urn:vpferl:f1eada76eeac8124b0595d4642ae1139,HumanObservation,presence,1929,8,3,https://ror.org/0342y5q78,GINR,wgs84,NORTH_AMERICA,Greenland,GL,TDWG:GNL-OO,wgs84
Empetrum hermaphroditum (Lge.) Hagerup.,Empetrum hermaphroditum (Lge.) Hagerup.,Kapp Humboldt,73.0956513590331,-23.0158721409927,date2,1929-08-04T00:00:00Z,6387994,NA,Empetrum hermaphroditum Hagerup,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Ericales,Ericaceae,Empetrum,Empetrum hermaphroditum,6,7707728,220,1353,2505,2888367,6387994,FALSE,Magnoliopsida,urn:vpferl:214f01b65b5976be21763ab6d4f702cc,HumanObservation,presence,1929,8,4,https://ror.org/0342y5q78,GINR,wgs84,NORTH_AMERICA,Greenland,GL,TDWG:GNL-OO,wgs84
Empetrum hermaphroditum (Lge.) Hagerup.,Empetrum hermaphroditum (Lge.) Hagerup.,Kapp Humboldt,73.0956513590331,-23.0158721409927,date3,1929-08-05T00:00:00Z,6387994,NA,Empetrum hermaphroditum Hagerup,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Ericales,Ericaceae,Empetrum,Empetrum hermaphroditum,6,7707728,220,1353,2505,2888367,6387994,FALSE,Magnoliopsida,urn:vpferl:d3e0ba864f75a0d0b098cc7bbf752cb4,HumanObservation,presence,1929,8,5,https://ror.org/0342y5q78,GINR,wgs84,NORTH_AMERICA,Greenland,GL,TDWG:GNL-OO,wgs84
Empetrum hermaphroditum (Lge.) Hagerup.,Empetrum hermaphroditum (Lge.) Hagerup.,Kapp Humboldt,73.0956513590331,-23.0158721409927,date4,1930-08-03T00:00:00Z,6387994,NA,Empetrum hermaphroditum Hagerup,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Ericales,Ericaceae,Empetrum,Empetrum hermaphroditum,6,7707728,220,1353,2505,2888367,6387994,FALSE,Magnoliopsida,urn:vpferl:deb782a0cde2d9233cafc71f0781933a,HumanObservation,presence,1930,8,3,https://ror.org/0342y5q78,GINR,wgs84,NORTH_AMERICA,Greenland,GL,TDWG:GNL-OO,wgs84
Empetrum hermaphroditum (Lge.) Hagerup.,Empetrum hermaphroditum (Lge.) Hagerup.,Kapp Graah,73.229859441085,-23.4065547127154,date1,1929-08-17T00:00:00Z,6387994,NA,Empetrum hermaphroditum Hagerup,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Ericales,Ericaceae,Empetrum,Empetrum hermaphroditum,6,7707728,220,1353,2505,2888367,6387994,FALSE,Magnoliopsida,urn:vpferl:d33bd9682f4b0eba69f611d4ea123a54,HumanObservation,presence,1929,8,17,https://ror.org/0342y5q78,GINR,wgs84,NORTH_AMERICA,Greenland,GL,TDWG:GNL-OO,wgs84
Empetrum hermaphroditum (Lge.) Hagerup.,Empetrum hermaphroditum (Lge.) Hagerup.,Vargbukt,73.3309515654897,-25.2799994211508,date1,1929-08-14T00:00:00Z,6387994,NA,Empetrum hermaphroditum Hagerup,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Ericales,Ericaceae,Empetrum,Empetrum hermaphroditum,6,7707728,220,1353,2505,2888367,6387994,FALSE,Magnoliopsida,urn:vpferl:c5516bf643329f495b3e2b1900e0cee7,HumanObservation,presence,1929,8,14,https://ror.org/0342y5q78,GINR,wgs84,NORTH_AMERICA,Greenland,GL,TDWG:GNL-OO,wgs84
Empetrum hermaphroditum (Lge.) Hagerup.,Empetrum hermaphroditum (Lge.) Hagerup.,Vargbukt,73.3309515654897,-25.2799994211508,date2,1929-08-15T00:00:00Z,6387994,NA,Empetrum hermaphroditum Hagerup,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Ericales,Ericaceae,Empetrum,Empetrum hermaphroditum,6,7707728,220,1353,2505,2888367,6387994,FALSE,Magnoliopsida,urn:vpferl:a9a0b2e5f560f19139d771674d76cb40,HumanObservation,presence,1929,8,15,https://ror.org/0342y5q78,GINR,wgs84,NORTH_AMERICA,Greenland,GL,TDWG:GNL-OO,wgs84
Empetrum hermaphroditum (Lge.) Hagerup.,Empetrum hermaphroditum (Lge.) Hagerup.,"Röhssfjordsundet, S. side",72.7061234832469,-26.8042700466174,date1,1930-08-14T00:00:00Z,6387994,NA,Empetrum hermaphroditum Hagerup,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Ericales,Ericaceae,Empetrum,Empetrum hermaphroditum,6,7707728,220,1353,2505,2888367,6387994,FALSE,Magnoliopsida,urn:vpferl:84a1922d9534ee0e9d0ff6229267dd3f,HumanObservation,presence,1930,8,14,https://ror.org/0342y5q78,GINR,wgs84,NORTH_AMERICA,Greenland,GL,TDWG:GNL-OO,wgs84
Empetrum hermaphroditum (Lge.) Hagerup.,Empetrum hermaphroditum (Lge.) Hagerup.,"Röhssfjordsundet, N. side",72.679641344007507,-27.1464489022431,date1,1930-08-14T00:00:00Z,6387994,NA,Empetrum hermaphroditum Hagerup,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Ericales,Ericaceae,Empetrum,Empetrum hermaphroditum,6,7707728,220,1353,2505,2888367,6387994,FALSE,Magnoliopsida,urn:vpferl:180e80e238fb3830ed19a5b3a0068435,HumanObservation,presence,1930,8,14,https://ror.org/0342y5q78,GINR,wgs84,NORTH_AMERICA,Greenland,GL,TDWG:GNL-OO,wgs84
Empetrum hermaphroditum (Lge.) Hagerup.,Empetrum hermaphroditum (Lge.) Hagerup.,"Dicksonfjorden, N. side, about 3 km from the head",72.8252259205405,-27.3458553968876,date1,1930-08-13T00:00:00Z,6387994,NA,Empetrum hermaphroditum Hagerup,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Ericales,Ericaceae,Empetrum,Empetrum hermaphroditum,6,7707728,220,1353,2505,2888367,6387994,FALSE,Magnoliopsida,urn:vpferl:ed4f5b9e7eb981ea90067fafe1ce28a3,HumanObservation,presence,1930,8,13,https://ror.org/0342y5q78,GINR,wgs84,NORTH_AMERICA,Greenland,GL,TDWG:GNL-OO,wgs84
Empetrum hermaphroditum (Lge.) Hagerup.,Empetrum hermaphroditum (Lge.) Hagerup.,"Kjerulffjorden, the mouth, East sid",73.0971606639413,-27.3039944481538,date1,1929-08-13T00:00:00Z,6387994,NA,Empetrum hermaphroditum Hagerup,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Ericales,Ericaceae,Empetrum,Empetrum hermaphroditum,6,7707728,220,1353,2505,2888367,6387994,FALSE,Magnoliopsida,urn:vpferl:3927baab9a6528776ee8443370029a05,HumanObservation,presence,1929,8,13,https://ror.org/0342y5q78,GINR,wgs84,NORTH_AMERICA,Greenland,GL,TDWG:GNL-OO,wgs84
Empetrum hermaphroditum (Lge.) Hagerup.,Empetrum hermaphroditum (Lge.) Hagerup.,Reinbukt,73.3496501647148,-26.4664204238459,date1,1929-08-14T00:00:00Z,6387994,NA,Empetrum hermaphroditum Hagerup,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Ericales,Ericaceae,Empetrum,Empetrum hermaphroditum,6,7707728,220,1353,2505,2888367,6387994,FALSE,Magnoliopsida,urn:vpferl:bb35a7e76089cb9ef752b9862427dad2,HumanObservation,presence,1929,8,14,https://ror.org/0342y5q78,GINR,wgs84,NORTH_AMERICA,Greenland,GL,TDWG:GNL-OO,wgs84
Empetrum hermaphroditum (Lge.) Hagerup.,Empetrum hermaphroditum (Lge.) Hagerup.,Hoelsbu,73.7011350741129,-23.4237506787874,date1,1930-08-04T00:00:00Z,6387994,NA,Empetrum hermaphroditum Hagerup,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Ericales,Ericaceae,Empetrum,Empetrum hermaphroditum,6,7707728,220,1353,2505,2888367,6387994,FALSE,Magnoliopsida,urn:vpferl:0d348cb430a8ce421ca6765d56e38aea,HumanObservation,presence,1930,8,4,https://ror.org/0342y5q78,GINR,wgs84,NORTH_AMERICA,Greenland,GL,TDWG:GNL-OO,wgs84
Empetrum hermaphroditum (Lge.) Hagerup.,Empetrum hermaphroditum (Lge.) Hagerup.,Ankerplassen,73.6082820386396,-22.4723543510409,date1,1929-08-18T00:00:00Z,6387994,NA,Empetrum hermaphroditum Hagerup,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Ericales,Ericaceae,Empetrum,Empetrum hermaphroditum,6,7707728,220,1353,2505,2888367,6387994,FALSE,Magnoliopsida,urn:vpferl:2d89ad39be470564674db179a7c18bf2,HumanObservation,presence,1929,8,18,https://ror.org/0342y5q78,GINR,wgs84,NORTH_AMERICA,Greenland,GL,TDWG:GNL-OO,wgs84
Empetrum hermaphroditum (Lge.) Hagerup.,Empetrum hermaphroditum (Lge.) Hagerup.,Ankerplassen,73.6082820386396,-22.4723543510409,date2,1930-08-06T00:00:00Z,6387994,NA,Empetrum hermaphroditum Hagerup,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Ericales,Ericaceae,Empetrum,Empetrum hermaphroditum,6,7707728,220,1353,2505,2888367,6387994,FALSE,Magnoliopsida,urn:vpferl:96386aa137c53140f64058b60d42e746,HumanObservation,presence,1930,8,6,https://ror.org/0342y5q78,GINR,wgs84,NORTH_AMERICA,Greenland,GL,TDWG:GNL-OO,wgs84
Empetrum hermaphroditum (Lge.) Hagerup.,Empetrum hermaphroditum (Lge.) Hagerup.,Soppbukt,74.1545727187855,-21.5238224543617,date1,1930-07-27T00:00:00Z,6387994,NA,Empetrum hermaphroditum Hagerup,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Ericales,Ericaceae,Empetrum,Empetrum hermaphroditum,6,7707728,220,1353,2505,2888367,6387994,FALSE,Magnoliopsida,urn:vpferl:cde46416e6590e5b77a4aab4b43d5119,HumanObservation,presence,1930,7,27,https://ror.org/0342y5q78,GINR,wgs84,NORTH_AMERICA,Greenland,GL,TDWG:GNL-OO,wgs84
Empetrum hermaphroditum (Lge.) Hagerup.,Empetrum hermaphroditum (Lge.) Hagerup.,Soppbukt,74.1545727187855,-21.5238224543617,date2,1930-07-28T00:00:00Z,6387994,NA,Empetrum hermaphroditum Hagerup,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Ericales,Ericaceae,Empetrum,Empetrum hermaphroditum,6,7707728,220,1353,2505,2888367,6387994,FALSE,Magnoliopsida,urn:vpferl:874e8f55cdf7b6f542695492cf56897e,HumanObservation,presence,1930,7,28,https://ror.org/0342y5q78,GINR,wgs84,NORTH_AMERICA,Greenland,GL,TDWG:GNL-OO,wgs84
Empetrum hermaphroditum (Lge.) Hagerup.,Empetrum hermaphroditum (Lge.) Hagerup.,At Reve,74.3232971146432,-21.8551961226729,date1,1930-07-23T00:00:00Z,6387994,NA,Empetrum hermaphroditum Hagerup,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Ericales,Ericaceae,Empetrum,Empetrum hermaphroditum,6,7707728,220,1353,2505,2888367,6387994,FALSE,Magnoliopsida,urn:vpferl:3ae768107119500568e72af4fde4e2b4,HumanObservation,presence,1930,7,23,https://ror.org/0342y5q78,GINR,wgs84,NORTH_AMERICA,Greenland,GL,TDWG:GNL-OO,wgs84
